Date,Close
2017-09-20,52220.0
2017-09-21,52800.0
2017-09-25,53620.0
2017-09-26,53620.0
2017-09-27,51680.0
2017-09-28,51260.0
2017-09-29,51280.0
2017-10-10,52800.0
2017-10-11,54640.0
2017-10-12,54800.0
2017-10-13,54000.0
2017-10-16,53920.0
2017-10-17,54800.0
2017-10-18,54760.0
2017-10-19,52980.0
2017-10-20,53840.0
2017-10-23,54300.0
2017-10-24,54040.0
2017-10-25,53900.0
2017-10-26,52400.0
2017-10-27,53080.0
2017-10-30,54040.0
2017-10-31,55080.0
2017-11-01,57220.0
2017-11-02,57060.0
2017-11-03,56380.0
2017-11-06,56380.0
2017-11-07,56100.0
2017-11-08,56760.0
2017-11-09,56340.0
2017-11-10,56400.0
2017-11-13,56380.0
2017-11-14,55920.0
2017-11-15,55340.0
2017-11-16,55780.0
2017-11-17,55820.0
2017-11-20,55200.0
2017-11-21,55280.0
2017-11-22,55960.0
2017-11-23,55300.0
2017-11-24,55460.0
2017-11-27,52640.0
2017-11-28,53280.0
2017-11-29,52600.0
2017-11-30,50800.0
2017-12-01,50840.0
2017-12-04,51340.0
2017-12-05,51260.0
2017-12-06,50020.0
2017-12-07,50740.0
2017-12-08,52000.0
2017-12-11,51780.0
2017-12-12,52100.0
2017-12-13,51320.0
2017-12-14,51060.0
2017-12-15,50620.0
2017-12-18,51200.0
2017-12-19,51560.0
2017-12-21,49140.0
2017-12-22,49700.0
2017-12-26,48200.0
2017-12-27,49360.0
2017-12-28,50960.0
2018-01-02,51020.0
2018-01-03,51620.0
2018-01-04,51080.0
2018-01-05,52120.0
2018-01-08,52020.0
2018-01-09,50400.0
2018-01-10,48840.0
2018-01-11,48240.0
2018-01-12,48200.0
2018-01-15,48540.0
2018-01-16,50000.0
2018-01-17,49620.0
2018-01-18,49900.0
2018-01-19,49320.0
2018-01-22,48240.0
2018-01-23,49160.0
2018-01-24,49340.0
2018-01-25,50260.0
2018-01-26,50780.0
2018-01-29,51220.0
2018-01-30,49800.0
2018-01-31,49900.0
2018-02-01,49820.0
2018-02-02,47700.0
2018-02-05,47920.0
2018-02-06,47420.0
2018-02-07,45800.0
2018-02-08,46000.0
2018-02-09,44700.0
2018-02-12,45720.0
2018-02-13,47540.0
2018-02-14,49000.0
2018-02-19,48380.0
2018-02-20,47400.0
2018-02-21,47280.0
2018-02-22,46760.0
2018-02-23,47220.0
2018-02-26,47380.0
2018-02-27,47380.0
2018-02-28,47060.0
2018-03-02,46020.0
2018-03-05,45200.0
2018-03-06,47020.0
2018-03-07,48620.0
2018-03-08,49200.0
2018-03-09,49740.0
2018-03-12,49740.0
2018-03-13,51660.0
2018-03-14,51760.0
2018-03-15,51540.0
2018-03-16,51140.0
2018-03-19,50740.0
2018-03-20,51200.0
2018-03-21,51060.0
2018-03-22,51780.0
2018-03-23,49720.0
2018-03-26,50280.0
2018-03-27,49980.0
2018-03-28,48700.0
2018-03-29,49040.0
2018-03-30,49220.0
2018-04-02,48540.0
2018-04-03,48120.0
2018-04-04,46920.0
2018-04-05,48740.0
2018-04-06,48400.0
2018-04-09,49200.0
2018-04-10,48880.0
2018-04-11,48860.0
2018-04-12,49000.0
2018-04-13,49800.0
2018-04-16,50340.0
2018-04-17,49980.0
2018-04-18,51360.0
2018-04-19,52780.0
2018-04-20,51620.0
2018-04-23,51900.0
2018-04-24,50460.0
2018-04-25,50400.0
2018-04-26,52140.0
2018-04-27,53000.0
2018-04-30,53000.0
2018-05-02,53000.0
2018-05-03,53000.0
2018-05-04,51900.0
2018-05-08,52600.0
2018-05-09,50900.0
2018-05-10,51600.0
2018-05-11,51300.0
2018-05-14,50100.0
2018-05-15,49200.0
2018-05-16,49850.0
2018-05-17,49400.0
2018-05-18,49500.0
2018-05-21,50000.0
2018-05-23,51800.0
2018-05-24,51400.0
2018-05-25,52700.0
2018-05-28,52300.0
2018-05-29,51300.0
2018-05-30,49500.0
2018-05-31,50700.0
2018-06-01,51300.0
2018-06-04,51100.0
2018-06-05,51300.0
2018-06-07,50600.0
2018-06-08,49650.0
2018-06-11,49900.0
2018-06-12,49400.0
2018-06-14,48200.0
2018-06-15,47650.0
2018-06-18,46600.0
2018-06-19,47000.0
2018-06-20,47000.0
2018-06-21,47050.0
2018-06-22,47250.0
2018-06-25,46650.0
2018-06-26,47000.0
2018-06-27,47950.0
2018-06-28,46800.0
2018-06-29,46650.0
2018-07-02,45550.0
2018-07-03,46150.0
2018-07-04,46250.0
2018-07-05,45950.0
2018-07-06,44900.0
2018-07-09,45600.0
2018-07-10,46300.0
2018-07-11,46000.0
2018-07-12,45500.0
2018-07-13,46500.0
2018-07-16,46050.0
2018-07-17,45850.0
2018-07-18,46550.0
2018-07-19,46900.0
2018-07-20,47450.0
2018-07-23,46500.0
2018-07-24,46150.0
2018-07-25,46150.0
2018-07-26,46900.0
2018-07-27,46900.0
2018-07-30,46500.0
2018-07-31,46250.0
2018-08-01,46550.0
2018-08-02,45550.0
2018-08-03,45750.0
2018-08-06,45800.0
2018-08-07,46700.0
2018-08-08,46800.0
2018-08-09,46900.0
2018-08-10,45400.0
2018-08-13,45050.0
2018-08-14,45150.0
2018-08-16,44250.0
2018-08-17,44100.0
2018-08-20,43850.0
2018-08-21,44800.0
2018-08-22,46100.0
2018-08-23,46200.0
2018-08-24,46150.0
2018-08-27,46300.0
2018-08-28,46550.0
2018-08-29,46800.0
2018-08-30,47650.0
2018-08-31,48450.0
2018-09-03,47450.0
2018-09-04,47650.0
2018-09-05,46600.0
2018-09-06,46100.0
2018-09-07,44900.0
2018-09-10,45500.0
2018-09-11,45050.0
2018-09-12,44550.0
2018-09-13,44050.0
2018-09-14,45850.0
2018-09-17,45150.0
2018-09-18,45500.0
2018-09-19,46150.0
2018-09-20,47250.0
2018-09-21,47400.0
2018-09-27,47500.0
2018-09-28,46450.0
2018-10-01,46350.0
2018-10-02,45700.0
2018-10-04,44700.0
2018-10-05,44700.0
2018-10-08,44950.0
2018-10-10,45300.0
2018-10-11,43100.0
2018-10-12,44000.0
2018-10-15,43800.0
2018-10-16,43600.0
2018-10-17,44150.0
2018-10-18,44050.0
2018-10-19,43900.0
2018-10-22,43550.0
2018-10-23,43050.0
2018-10-24,42550.0
2018-10-25,41000.0
2018-10-26,41000.0
2018-10-29,41400.0
2018-10-30,42350.0
2018-10-31,42400.0
2018-11-01,42150.0
2018-11-02,44150.0
2018-11-05,43800.0
2018-11-06,43750.0
2018-11-07,44000.0
2018-11-08,44050.0
2018-11-09,44300.0
2018-11-12,45200.0
2018-11-13,44500.0
2018-11-14,44100.0
2018-11-15,44250.0
2018-11-16,44000.0
2018-11-19,43650.0
2018-11-20,42800.0
2018-11-21,42100.0
2018-11-22,42450.0
2018-11-23,42400.0
2018-11-26,42600.0
2018-11-27,43050.0
2018-11-28,43150.0
2018-11-29,43150.0
2018-11-30,41850.0
2018-12-03,43250.0
2018-12-04,42150.0
2018-12-05,41450.0
2018-12-06,40500.0
2018-12-07,40950.0
2018-12-10,40200.0
2018-12-11,40250.0
2018-12-12,40450.0
2018-12-13,40000.0
2018-12-14,38950.0
2018-12-17,39150.0
2018-12-18,38900.0
2018-12-19,39100.0
2018-12-20,38650.0
2018-12-21,38650.0
2018-12-24,38800.0
2018-12-26,38350.0
2018-12-27,38250.0
2018-12-28,38700.0
2019-01-02,38750.0
2019-01-03,37600.0
2019-01-04,37450.0
2019-01-07,38750.0
2019-01-08,38100.0
2019-01-09,39600.0
2019-01-10,39800.0
2019-01-11,40500.0
2019-01-14,40050.0
2019-01-15,41100.0
2019-01-16,41450.0
2019-01-17,41950.0
2019-01-18,42300.0
2019-01-21,42750.0
2019-01-22,42150.0
2019-01-23,42000.0
2019-01-24,43050.0
2019-01-25,44750.0
2019-01-28,45050.0
2019-01-29,45500.0
2019-01-30,46400.0
2019-01-31,46150.0
2019-02-01,46350.0
2019-02-07,46200.0
2019-02-08,44800.0
2019-02-11,45000.0
2019-02-12,46050.0
2019-02-13,46200.0
2019-02-14,47500.0
2019-02-15,46050.0
2019-02-18,46200.0
2019-02-19,45950.0
2019-02-20,46900.0
2019-02-21,46950.0
2019-02-22,47150.0
2019-02-25,47350.0
2019-02-26,46750.0
2019-02-27,46750.0
2019-02-28,45100.0
2019-03-04,44850.0
2019-03-05,44250.0
2019-03-06,44000.0
2019-03-07,44450.0
2019-03-08,43800.0
2019-03-11,43650.0
2019-03-12,44650.0
2019-03-13,43850.0
2019-03-14,43850.0
2019-03-15,44200.0
2019-03-18,43700.0
2019-03-19,43900.0
2019-03-20,44050.0
2019-03-21,45850.0
2019-03-22,46550.0
2019-03-25,45500.0
2019-03-26,45250.0
2019-03-27,45350.0
2019-03-28,44850.0
2019-03-29,44650.0
2019-04-01,45050.0
2019-04-02,45750.0
2019-04-03,46600.0
2019-04-04,46950.0
2019-04-05,46850.0
2019-04-08,46650.0
2019-04-09,46650.0
2019-04-10,46700.0
2019-04-11,46250.0
2019-04-12,46850.0
2019-04-15,47050.0
2019-04-16,47250.0
2019-04-17,47050.0
2019-04-18,45600.0
2019-04-19,45300.0
2019-04-22,45350.0
2019-04-23,45200.0
2019-04-24,44750.0
2019-04-25,44650.0
2019-04-26,44850.0
2019-04-29,46150.0
2019-04-30,45850.0
2019-05-02,45900.0
2019-05-03,45300.0
2019-05-07,44850.0
2019-05-08,44250.0
2019-05-09,42450.0
2019-05-10,42900.0
2019-05-13,42650.0
2019-05-14,42650.0
2019-05-15,42550.0
2019-05-16,41550.0
2019-05-17,41200.0
2019-05-20,42000.0
2019-05-21,43150.0
2019-05-22,43500.0
2019-05-23,43850.0
2019-05-24,42700.0
2019-05-27,42650.0
2019-05-28,42550.0
2019-05-29,41800.0
2019-05-30,42550.0
2019-05-31,42500.0
2019-06-03,43800.0
2019-06-04,43450.0
2019-06-05,43900.0
2019-06-07,44200.0
2019-06-10,44800.0
2019-06-11,44850.0
2019-06-12,44600.0
2019-06-13,43750.0
2019-06-14,44000.0
2019-06-17,43900.0
2019-06-18,44350.0
2019-06-19,45350.0
2019-06-20,45500.0
2019-06-21,45700.0
2019-06-24,45500.0
2019-06-25,45600.0
2019-06-26,45700.0
2019-06-27,46500.0
2019-06-28,47000.0
2019-07-01,46600.0
2019-07-02,46250.0
2019-07-03,45400.0
2019-07-04,46000.0
2019-07-05,45650.0
2019-07-08,44400.0
2019-07-09,45100.0
2019-07-10,45550.0
2019-07-11,46200.0
2019-07-12,46300.0
2019-07-15,46450.0
2019-07-16,46850.0
2019-07-17,46050.0
2019-07-18,46100.0
2019-07-19,46800.0
2019-07-22,47200.0
2019-07-23,47300.0
2019-07-24,46400.0
2019-07-25,47200.0
2019-07-26,47150.0
2019-07-29,46100.0
2019-07-30,46550.0
2019-07-31,45350.0
2019-08-01,45200.0
2019-08-02,44950.0
2019-08-05,43950.0
2019-08-06,43500.0
2019-08-07,43200.0
2019-08-08,42650.0
2019-08-09,43150.0
2019-08-12,43700.0
2019-08-13,43000.0
2019-08-14,43700.0
2019-08-16,43900.0
2019-08-19,43600.0
2019-08-20,44450.0
2019-08-21,44500.0
2019-08-22,44050.0
2019-08-23,43950.0
2019-08-26,43600.0
2019-08-27,44050.0
2019-08-28,44150.0
2019-08-29,43400.0
2019-08-30,44000.0
2019-09-02,43800.0
2019-09-03,43250.0
2019-09-04,44100.0
2019-09-05,45700.0
2019-09-06,46300.0
2019-09-09,46900.0
2019-09-10,47000.0
2019-09-11,47150.0
2019-09-16,47100.0
2019-09-17,46900.0
2019-09-18,47700.0
2019-09-19,49150.0
2019-09-20,49200.0
2019-09-23,49300.0
2019-09-24,49500.0
2019-09-25,48900.0
2019-09-26,49200.0
2019-09-27,48400.0
2019-09-30,49050.0
2019-10-01,48850.0
2019-10-02,47600.0
2019-10-04,48000.0
2019-10-07,47750.0
2019-10-08,48900.0
2019-10-10,48550.0
2019-10-11,49150.0
2019-10-14,50000.0
2019-10-15,50100.0
2019-10-16,50700.0
2019-10-17,50500.0
2019-10-18,49900.0
2019-10-21,50300.0
2019-10-22,51200.0
2019-10-23,51200.0
2019-10-24,50700.0
2019-10-25,50900.0
2019-10-28,51300.0
2019-10-29,51100.0
2019-10-30,50400.0
2019-10-31,50400.0
2019-11-01,51200.0
2019-11-04,52300.0
2019-11-05,52700.0
2019-11-06,53300.0
2019-11-07,52900.0
2019-11-08,52100.0
2019-11-11,51600.0
2019-11-12,52600.0
2019-11-13,52500.0
2019-11-14,52800.0
2019-11-15,53700.0
2019-11-18,53500.0
2019-11-19,53500.0
2019-11-20,52000.0
2019-11-21,51000.0
2019-11-22,51600.0
2019-11-25,51800.0
2019-11-26,51800.0
2019-11-27,52200.0
2019-11-28,51300.0
2019-11-29,50300.0
2019-12-02,50400.0
2019-12-03,49900.0
2019-12-04,49450.0
2019-12-05,49500.0
2019-12-06,50400.0
2019-12-09,51200.0
2019-12-10,51500.0
2019-12-11,51900.0
2019-12-12,53300.0
2019-12-13,54700.0
2019-12-16,54700.0
2019-12-17,56700.0
2019-12-18,56300.0
2019-12-19,56000.0
2019-12-20,56000.0
2019-12-23,55500.0
2019-12-24,55000.0
2019-12-26,55400.0
2019-12-27,56500.0
2019-12-30,55800.0
2020-01-02,55200.0
2020-01-03,55500.0
2020-01-06,55500.0
2020-01-07,55800.0
2020-01-08,56800.0
2020-01-09,58600.0
2020-01-10,59500.0
2020-01-13,60000.0
2020-01-14,60000.0
2020-01-15,59000.0
2020-01-16,60700.0
2020-01-17,61300.0
2020-01-20,62400.0
2020-01-21,61400.0
2020-01-22,62300.0
2020-01-23,60800.0
2020-01-28,58800.0
2020-01-29,59100.0
2020-01-30,57200.0
2020-01-31,56400.0
2020-02-03,57200.0
2020-02-04,58900.0
2020-02-05,59500.0
2020-02-06,61100.0
2020-02-07,60400.0
2020-02-10,59700.0
2020-02-11,59900.0
2020-02-12,60500.0
2020-02-13,60700.0
2020-02-14,61800.0
2020-02-17,61500.0
2020-02-18,59800.0
2020-02-19,60200.0
2020-02-20,60000.0
2020-02-21,59200.0
2020-02-24,56800.0
2020-02-25,57900.0
2020-02-26,56500.0
2020-02-27,55900.0
2020-02-28,54200.0
2020-03-02,55000.0
2020-03-03,55400.0
2020-03-04,57400.0
2020-03-05,57800.0
2020-03-06,56500.0
2020-03-09,56500.0
2020-03-10,54600.0
2020-03-11,52100.0
2020-03-12,52100.0
2020-03-13,49950.0
2020-03-16,48900.0
2020-03-17,47300.0
2020-03-18,45600.0
2020-03-19,42950.0
2020-03-20,45400.0
2020-03-23,42500.0
2020-03-24,46950.0
2020-03-25,48650.0
2020-03-26,47800.0
2020-03-27,48300.0
2020-03-30,47850.0
2020-03-31,47750.0
2020-04-01,45800.0
2020-04-02,46800.0
2020-04-03,47000.0
2020-04-06,48700.0
2020-04-07,49600.0
2020-04-08,48600.0
2020-04-09,49100.0
2020-04-10,49250.0
2020-04-13,48300.0
2020-04-14,49000.0
2020-04-16,49000.0
2020-04-17,51400.0
2020-04-20,50100.0
2020-04-21,49250.0
2020-04-22,49850.0
2020-04-23,49850.0
2020-04-24,49350.0
2020-04-27,49850.0
2020-04-28,50100.0
2020-04-29,50000.0
2020-05-04,48500.0
2020-05-06,49200.0
2020-05-07,48800.0
2020-05-08,48800.0
2020-05-11,48400.0
2020-05-12,47900.0
2020-05-13,48550.0
2020-05-14,48000.0
2020-05-15,47850.0
2020-05-18,48800.0
2020-05-19,50300.0
2020-05-20,50000.0
2020-05-21,49950.0
2020-05-22,48750.0
2020-05-25,48850.0
2020-05-26,49250.0
2020-05-27,49900.0
2020-05-28,50400.0
2020-05-29,50700.0
2020-06-01,51200.0
2020-06-02,51400.0
2020-06-03,54500.0
2020-06-04,54600.0
2020-06-05,55500.0
2020-06-08,54900.0
2020-06-09,55500.0
2020-06-10,55400.0
2020-06-11,54300.0
2020-06-12,52300.0
2020-06-15,49900.0
2020-06-16,52100.0
2020-06-17,52200.0
2020-06-18,52300.0
2020-06-19,52900.0
2020-06-22,52000.0
2020-06-23,51400.0
2020-06-24,52900.0
2020-06-25,51900.0
2020-06-26,53300.0
2020-06-29,52400.0
2020-06-30,52800.0
2020-07-01,52600.0
2020-07-02,52900.0
2020-07-03,53600.0
2020-07-06,55000.0
2020-07-07,53400.0
2020-07-08,53000.0
2020-07-09,52800.0
2020-07-10,52700.0
2020-07-13,53400.0
2020-07-14,53800.0
2020-07-15,54700.0
2020-07-16,53800.0
2020-07-17,54400.0
2020-07-20,54200.0
2020-07-21,55300.0
2020-07-22,54700.0
2020-07-23,54100.0
2020-07-24,54200.0
2020-07-27,55600.0
2020-07-28,58600.0
2020-07-29,59000.0
2020-07-30,59000.0
2020-07-31,57900.0
2020-08-03,56800.0
2020-08-04,57300.0
2020-08-05,56900.0
2020-08-06,58000.0
2020-08-07,57500.0
2020-08-10,57800.0
2020-08-11,58200.0
2020-08-12,59000.0
2020-08-13,58700.0
2020-08-14,58000.0
2020-08-18,58400.0
2020-08-19,57800.0
2020-08-20,55400.0
2020-08-21,55900.0
2020-08-24,56100.0
2020-08-25,56400.0
2020-08-26,56400.0
2020-08-27,55600.0
2020-08-28,55400.0
2020-08-31,54000.0
2020-09-01,54200.0
2020-09-02,54400.0
2020-09-03,56400.0
2020-09-04,55600.0
2020-09-07,56500.0
2020-09-08,58700.0
2020-09-09,58400.0
2020-09-10,59200.0
2020-09-11,59000.0
2020-09-14,60400.0
2020-09-15,61000.0
2020-09-16,61000.0
2020-09-17,59500.0
2020-09-18,59300.0
2020-09-21,59200.0
2020-09-22,58200.0
2020-09-23,58600.0
2020-09-24,57800.0
2020-09-25,57900.0
2020-09-28,58200.0
2020-09-29,58200.0
2020-10-05,58700.0
2020-10-06,59000.0
2020-10-07,59900.0
2020-10-08,59700.0
2020-10-12,60400.0
2020-10-13,60900.0
2020-10-14,60900.0
2020-10-15,60000.0
2020-10-16,59500.0
2020-10-19,60000.0
2020-10-20,60900.0
2020-10-21,60900.0
2020-10-22,60100.0
2020-10-23,60200.0
2020-10-26,60400.0
2020-10-27,59800.0
2020-10-28,59000.0
2020-10-29,58100.0
2020-10-30,56600.0
2020-11-02,57400.0
2020-11-03,58800.0
2020-11-04,58500.0
2020-11-05,60300.0
2020-11-06,60100.0
2020-11-09,60200.0
2020-11-10,60200.0
2020-11-11,61300.0
2020-11-12,61000.0
2020-11-13,63200.0
2020-11-16,66300.0
2020-11-17,65700.0
2020-11-18,64800.0
2020-11-19,64600.0
2020-11-20,64700.0
2020-11-23,67500.0
2020-11-24,67700.0
2020-11-25,66600.0
2020-11-26,68000.0
2020-11-27,68200.0
2020-11-30,66700.0
2020-12-01,67800.0
2020-12-02,69500.0
2020-12-03,69700.0
2020-12-04,71500.0
2020-12-07,72900.0
2020-12-08,71700.0
2020-12-09,73900.0
2020-12-10,72900.0
2020-12-11,73400.0
2020-12-14,73800.0
2020-12-15,73800.0
2020-12-16,73800.0
2020-12-17,73300.0
2020-12-18,73000.0
2020-12-21,73000.0
2020-12-22,72300.0
2020-12-23,73900.0
2020-12-24,77800.0
2020-12-28,78700.0
2020-12-29,78300.0
2020-12-30,81000.0
2021-01-04,83000.0
2021-01-05,83900.0
2021-01-06,82200.0
2021-01-07,82900.0
2021-01-08,88800.0
2021-01-11,91000.0
2021-01-12,90600.0
2021-01-13,89700.0
2021-01-14,89700.0
2021-01-15,88000.0
2021-01-18,85000.0
2021-01-19,87000.0
2021-01-20,87200.0
2021-01-21,88100.0
2021-01-22,86800.0
2021-01-25,89400.0
2021-01-26,86700.0
2021-01-27,85600.0
2021-01-28,83700.0
2021-01-29,82000.0
2021-02-01,83000.0
2021-02-02,84400.0
2021-02-03,84600.0
2021-02-04,82500.0
2021-02-05,83500.0
2021-02-08,83000.0
2021-02-09,82700.0
2021-02-10,81600.0
2021-02-15,84200.0
2021-02-16,84900.0
2021-02-17,83200.0
2021-02-18,82100.0
2021-02-19,82600.0
2021-02-22,82200.0
2021-02-23,82000.0
2021-02-24,82000.0
2021-02-25,85300.0
2021-02-26,82500.0
2021-03-02,83600.0
2021-03-03,84000.0
2021-03-04,82400.0
2021-03-05,82100.0
2021-03-08,82000.0
2021-03-09,81400.0
2021-03-10,80900.0
2021-03-11,82000.0
2021-03-12,82800.0
2021-03-15,81800.0
2021-03-16,82800.0
2021-03-17,82300.0
2021-03-18,82900.0
2021-03-19,81900.0
2021-03-22,82000.0
2021-03-23,81800.0
2021-03-24,81000.0
2021-03-25,81200.0
2021-03-26,81500.0
2021-03-29,81600.0
2021-03-30,82200.0
2021-03-31,81400.0
2021-04-01,82900.0
2021-04-02,84800.0
2021-04-05,85400.0
2021-04-06,86000.0
2021-04-07,85600.0
2021-04-08,84700.0
2021-04-09,83600.0
2021-04-12,83200.0
2021-04-13,84000.0
2021-04-14,84000.0
2021-04-15,84100.0
2021-04-16,83900.0
2021-04-19,83300.0
2021-04-20,83900.0
2021-04-21,82600.0
2021-04-22,82400.0
2021-04-23,82800.0
2021-04-26,83500.0
2021-04-27,82900.0
2021-04-28,82100.0
2021-04-29,81700.0
2021-04-30,81500.0
2021-05-03,81700.0
2021-05-04,82600.0
2021-05-06,82300.0
2021-05-07,81900.0
2021-05-10,83200.0
2021-05-11,81200.0
2021-05-12,80000.0
2021-05-13,78500.0
2021-05-14,80100.0
2021-05-17,79600.0
2021-05-18,79600.0
2021-05-20,79500.0
2021-05-21,80100.0
2021-05-24,79700.0
2021-05-25,79900.0
2021-05-26,79800.0
2021-05-27,79600.0
2021-05-28,80100.0
2021-05-31,80500.0
2021-06-01,80600.0
2021-06-02,80800.0
2021-06-03,82800.0
2021-06-04,82200.0
2021-06-07,81900.0
2021-06-08,81900.0
2021-06-09,81100.0
2021-06-10,81000.0
2021-06-11,81000.0
2021-06-14,80500.0
2021-06-15,80900.0
2021-06-16,81800.0
2021-06-17,80900.0
2021-06-18,80500.0
2021-06-21,79900.0
2021-06-22,80000.0
2021-06-23,80100.0
2021-06-24,81200.0
2021-06-25,81600.0
2021-06-28,81900.0
2021-06-29,81000.0
2021-06-30,80700.0
2021-07-01,80100.0
2021-07-02,80000.0
2021-07-05,80400.0
2021-07-06,81200.0
2021-07-07,80800.0
2021-07-08,79900.0
2021-07-09,79400.0
2021-07-12,79700.0
2021-07-13,79800.0
2021-07-14,79500.0
2021-07-15,80600.0
2021-07-16,79800.0
2021-07-19,79000.0
2021-07-20,79000.0
2021-07-21,78500.0
2021-07-22,79700.0
2021-07-23,79300.0
2021-07-26,78800.0
2021-07-27,78500.0
2021-07-28,79200.0
2021-07-29,79000.0
2021-07-30,78500.0
2021-08-02,79300.0
2021-08-03,81400.0
2021-08-04,82900.0
2021-08-05,82100.0
2021-08-06,81500.0
2021-08-09,81500.0
2021-08-10,80200.0
2021-08-11,78500.0
2021-08-12,77000.0
2021-08-13,74400.0
2021-08-17,74200.0
2021-08-18,73900.0
2021-08-19,73100.0
2021-08-20,72700.0
2021-08-23,73300.0
2021-08-24,75600.0
2021-08-25,75700.0
2021-08-26,74600.0
2021-08-27,74300.0
2021-08-30,74600.0
2021-08-31,76700.0
2021-09-01,76800.0
2021-09-02,76000.0
2021-09-03,76600.0
2021-09-06,77300.0
2021-09-07,76100.0
2021-09-08,76300.0
2021-09-09,75300.0
2021-09-10,75300.0
2021-09-13,76300.0
2021-09-14,76600.0
2021-09-15,77000.0
2021-09-16,76100.0
2021-09-17,77200.0
2021-09-23,77400.0
2021-09-24,77300.0
2021-09-27,77700.0
2021-09-28,76300.0
2021-09-29,74100.0
2021-09-30,74100.0
2021-10-01,73200.0
2021-10-05,72200.0
2021-10-06,71300.0
2021-10-07,71600.0
2021-10-08,71500.0
2021-10-12,69000.0
2021-10-13,68800.0
2021-10-14,69400.0
2021-10-15,70100.0
2021-10-18,70200.0
2021-10-19,70600.0
2021-10-20,70300.0
2021-10-21,70200.0
2021-10-22,70400.0
2021-10-25,70200.0
2021-10-26,71100.0
2021-10-27,70100.0
2021-10-28,70700.0
2021-10-29,69800.0
2021-11-01,69900.0
2021-11-02,71500.0
2021-11-03,70400.0
2021-11-04,70600.0
2021-11-05,70200.0
2021-11-08,70600.0
2021-11-09,70500.0
2021-11-10,70200.0
2021-11-11,69900.0
2021-11-12,70600.0
2021-11-15,71400.0
2021-11-16,71300.0
2021-11-17,70700.0
2021-11-18,70200.0
2021-11-19,71200.0
2021-11-22,74900.0
2021-11-23,75300.0
2021-11-24,74800.0
2021-11-25,73700.0
2021-11-26,72300.0
2021-11-29,72300.0
2021-11-30,71300.0
2021-12-01,74400.0
2021-12-02,75800.0
2021-12-03,75600.0
2021-12-06,76300.0
2021-12-07,77400.0
2021-12-08,77400.0
2021-12-09,78200.0
2021-12-10,76900.0
2021-12-13,76800.0
2021-12-14,77000.0
2021-12-15,77600.0
2021-12-16,77800.0
2021-12-17,78000.0
2021-12-20,77100.0
2021-12-21,78100.0
2021-12-22,79400.0
2021-12-23,79900.0
2021-12-24,80500.0
2021-12-27,80200.0
2021-12-28,80300.0
2021-12-29,78800.0
2021-12-30,78300.0
2022-01-04,78700.0
2022-01-05,77400.0
2022-01-06,76900.0
2022-01-07,78300.0
2022-01-10,78000.0
2022-01-11,78900.0
2022-01-12,78900.0
2022-01-13,77900.0
2022-01-14,77300.0
2022-01-17,77500.0
2022-01-18,77000.0
2022-01-19,76300.0
2022-01-20,76500.0
2022-01-21,75600.0
2022-01-24,75100.0
2022-01-25,74000.0
2022-01-26,74000.0
2022-01-27,71300.0
2022-01-28,73300.0
2022-02-03,73300.0
2022-02-04,74000.0
2022-02-07,73000.0
2022-02-08,73000.0
2022-02-09,73000.0
2022-02-10,75400.0
2022-02-11,74900.0
2022-02-14,73700.0
2022-02-15,73700.0
2022-02-16,74800.0
2022-02-17,75000.0
2022-02-18,74300.0
2022-02-21,74300.0
2022-02-22,74300.0
2022-02-23,74300.0
2022-02-24,71500.0
2022-02-25,71900.0
2022-02-28,71900.0
2022-03-02,71700.0
2022-03-03,72900.0
2022-03-04,72900.0
2022-03-07,70100.0
2022-03-08,69500.0
2022-03-10,69500.0
2022-03-11,70000.0
2022-03-14,70200.0
2022-03-15,70200.0
2022-03-16,70400.0
2022-03-17,70400.0
2022-03-18,70700.0
2022-03-21,69900.0
2022-03-22,70300.0
2022-03-23,70500.0
2022-03-24,69800.0
2022-03-25,69800.0
2022-03-28,69700.0
2022-03-29,70200.0
2022-03-30,69900.0
2022-03-31,69600.0
2022-04-01,69100.0
2022-04-04,69300.0
2022-04-05,69200.0
2022-04-06,68500.0
2022-04-07,68000.0
2022-04-08,67800.0
2022-04-11,67900.0
2022-04-12,67000.0
2022-04-13,68700.0
2022-04-14,67500.0
2022-04-15,66600.0
2022-04-18,66700.0
2022-04-19,67300.0
2022-04-20,67400.0
2022-04-21,67700.0
2022-04-22,67000.0
2022-04-25,66300.0
2022-04-26,66100.0
2022-04-27,65000.0
2022-04-28,64800.0
2022-04-29,67400.0
2022-05-02,67300.0
2022-05-03,67500.0
2022-05-04,67900.0
2022-05-06,66500.0
2022-05-10,65700.0
2022-05-11,65700.0
2022-05-12,64900.0
2022-05-13,66500.0
2022-05-16,66300.0
2022-05-17,67600.0
2022-05-18,68100.0
2022-05-19,67500.0
2022-05-20,68000.0
2022-05-23,67900.0
2022-05-24,66500.0
2022-05-25,66400.0
2022-05-26,65900.0
2022-05-27,66500.0
2022-05-30,67700.0
2022-05-31,67400.0
2022-06-02,66700.0
2022-06-03,66800.0
2022-06-07,65500.0
2022-06-08,65300.0
2022-06-09,65200.0
2022-06-10,63800.0
2022-06-13,62100.0
2022-06-14,61900.0
2022-06-15,60700.0
2022-06-16,60900.0
2022-06-17,59800.0
2022-06-20,58700.0
2022-06-21,58500.0
2022-06-22,57600.0
2022-06-23,57400.0
2022-06-24,58400.0
2022-06-27,58800.0
2022-06-28,59400.0
